Age,State,Posts,Views,Duration,Authors,AuthorExperience,DeletedPosts,Forum,AuthorBanned
2328,open,10,571,0,4,192,0,Science,not banned
262,open,18,245,0,3,0,0,Homework,not banned
1279,open,4,3723,25,5,160,1,Science,not banned
1577,open,29,4589,1099,16,28,0,Discussion,not banned
57,open,2,130,0,2,0,0,Science,not banned
1421,open,3,508,0,2,209,0,Math,not banned
3505,open,30,687,7,18,7,1,Misc,not banned
4022,open,70,4052,674,22,223,0,Math,not banned
3092,open,4,611,12,4,112,0,Homework,not banned
2264,open,13,546,2,6,1280,0,Discussion,not banned
3145,open,3,364,22,3,303,0,Discussion,not banned
127,open,15,336,28,5,75,0,Science,not banned
1360,open,6,1310,633,5,0,0,Speculation,not banned
2027,open,16,734,17,11,1195,0,Science,not banned
1500,open,3,471,2,2,491,0,Speculation,not banned
578,open,3,217,1,2,0,0,Science,not banned
701,open,2,388,33,2,0,0,Science,not banned
3418,open,3,564,0,2,0,0,Science,not banned
2101,open,3,1288,0,2,2,0,Science,not banned
2543,open,14,1086,38,8,339,0,Science,not banned
565,open,15,416,3,5,132,0,Science,not banned
3194,open,6,533,0,3,225,0,Science,not banned
2713,open,2,442,0,3,5,1,Science,not banned
2234,open,17,2062,21,8,0,0,Science,not banned
585,open,4,308,16,4,40,0,Science,not banned
1271,open,168,7198,276,21,701,1,Discussion,not banned
3279,open,17,481,2,11,148,0,Discussion,not banned
1803,open,2,588,0,2,0,0,Science,not banned
473,open,35,653,3,8,1806,0,Discussion,not banned
336,open,12,359,13,10,131,0,Discussion,not banned
3240,open,6,1147,1,3,468,0,Medicine,not banned
3817,open,13,515,1,7,0,1,Discussion,not banned
3641,open,39,2731,9,11,157,0,Science,not banned
2891,open,4,450,0,4,303,0,Science,not banned
1096,open,2,915,1,2,1084,0,Misc,not banned
1286,closed,2,706,0,2,0,0,Medicine,banned
3394,open,5,435,1,2,257,0,Science,not banned
1678,open,6,407,1,4,219,0,Science,not banned
4146,open,13,616,8,7,15,0,Discussion,not banned
3529,open,16,1040,0,5,44,0,Math,not banned
3555,open,11,630,3,4,12,0,Science,not banned
1346,open,4,1001,1,3,272,0,Science,not banned
2897,open,10,757,0,4,433,1,Science,not banned
4398,open,57,4132,403,18,141,0,Discussion,not banned
3471,open,7,776,1,6,495,0,Math,not banned
2984,open,9,1181,33,7,60,0,Science,not banned
229,open,8,564,6,3,357,0,Misc,not banned
4295,open,43,3028,101,13,254,0,Science,not banned
2538,open,16,625,1,9,1279,0,Discussion,not banned
879,open,9,557,0,5,1,0,Speculation,not banned
3196,open,5,451,1,3,26,0,Speculation,banned
2208,open,3,274,0,3,1336,0,Discussion,not banned
2709,open,3,553,1,3,0,0,Science,not banned
1270,open,16,1239,2,6,2759,0,Speculation,not banned
1242,open,3,1072,210,2,0,0,Medicine,not banned
3340,open,10,565,1,6,327,0,Science,not banned
1021,open,2,833,0,3,3,1,Science,not banned
2347,open,2,476,0,2,0,0,Math,not banned
4327,open,14,1908,218,6,223,0,Science,not banned
2344,open,8,1354,3,4,0,0,Math,not banned
3162,open,8,901,36,8,0,0,Science,not banned
3515,open,16,694,2,9,302,0,Discussion,not banned
106,open,4,262,1,4,220,0,Misc,not banned
1907,open,10,914,51,7,235,0,Science,not banned
3307,open,12,267,1,8,0,0,Misc,not banned
3672,open,4,667,3,3,291,0,Speculation,not banned
336,open,6,322,1,4,11,0,Science,not banned
1863,open,19,962,0,4,1463,0,Science,not banned
1408,open,11,1108,19,4,196,0,Speculation,not banned
1035,open,6,1133,0,5,85,0,Science,not banned
2541,open,5,472,1,4,168,0,Discussion,not banned
3562,open,6,1030,42,4,401,0,Homework,not banned
3691,open,61,6647,56,22,249,0,Science,not banned
1791,open,2,108,0,2,0,0,Speculation,not banned
2123,open,8,985,37,5,31,1,Science,not banned
1864,open,25,1661,19,13,6,0,Science,not banned
3419,open,37,2108,2,8,63,0,Science,banned
567,open,2,386,70,2,12,0,Science,not banned
272,open,16,739,40,11,1885,0,Science,not banned
2846,open,4,506,0,3,1167,0,Science,not banned
2352,open,18,929,3,5,0,0,Science,not banned
3793,open,2,398,0,2,482,0,Discussion,not banned
1794,open,14,1970,2,7,265,0,Medicine,banned
3688,open,3,461,0,3,278,0,Science,not banned
211,open,3,227,0,3,0,0,Homework,not banned
1364,open,12,3134,5,7,2665,0,Math,not banned
1638,open,2,361,0,2,0,0,Science,not banned
2476,open,2,316,0,2,30,0,Science,not banned
2024,open,42,3869,48,11,1520,0,Science,not banned
2414,closed,20,2371,61,5,45,0,Misc,banned
3068,open,7,357,2,5,379,0,Discussion,not banned
3926,open,32,1437,181,20,75,1,Discussion,not banned
3695,open,5,574,1,3,36,0,Science,not banned
3121,open,7,2987,3,6,0,0,Discussion,not banned
3240,open,9,1032,4,4,72,0,Math,banned
1140,open,5,701,3,4,1558,0,Math,not banned
2100,open,5,366,0,4,0,0,Science,not banned
3098,open,3,792,1,3,76,0,Medicine,not banned
1618,open,3,262,9,4,0,1,Homework,not banned
674,open,11,914,15,4,0,0,Discussion,not banned
1455,open,17,921,2,3,109,0,Science,not banned
659,open,4,700,0,2,0,0,Homework,not banned
1834,open,7,632,4,4,0,0,Science,not banned
2240,open,5,598,7,4,0,0,Science,not banned
2574,open,61,4618,21,6,0,0,Science,not banned
2167,open,3,312,1,2,1,0,Speculation,not banned
1544,open,10,1599,136,9,14,0,Discussion,not banned
1843,open,6,938,69,4,122,0,Science,not banned
204,open,2,213,0,2,3,0,Science,not banned
3199,open,10,655,3,6,119,0,Science,not banned
3528,open,16,1249,156,7,43,0,Science,not banned
943,open,4,992,1,4,12,0,Science,not banned
858,open,3,450,23,3,30,1,Medicine,not banned
1869,open,17,2414,15,12,0,1,Misc,not banned
123,open,3,222,0,3,0,0,Science,not banned
466,open,3,288,1,3,0,0,Speculation,not banned
938,open,11,1384,0,7,0,0,Medicine,not banned
3458,open,3,577,0,3,317,0,Misc,not banned
3167,open,25,1526,7,13,29,1,Science,not banned
78,open,21,481,7,13,0,0,Discussion,not banned
2787,open,43,2279,721,18,625,0,Speculation,not banned
1829,open,4,508,1,3,547,0,Science,not banned
2120,open,23,2184,14,6,1428,0,Speculation,not banned
2217,open,3,450,0,3,1,0,Homework,not banned
154,open,5,348,1,4,0,1,Science,not banned
279,open,31,931,45,22,0,0,Discussion,not banned
1647,open,2,509,57,2,70,0,Science,not banned
1688,open,3,1122,0,2,1638,0,Science,not banned
3243,open,3,437,2,3,723,0,Science,not banned
3684,open,6,1140,154,5,358,0,Misc,not banned
1371,open,7,750,1,5,259,0,Homework,not banned
1023,open,3,576,1,2,1306,0,Math,not banned
2145,open,6,493,11,5,934,0,Science,not banned
912,open,7,564,35,6,0,0,Science,not banned
2582,open,14,1088,36,7,208,0,Medicine,not banned
1828,open,11,848,0,7,484,0,Medicine,not banned
3067,open,4,391,1,3,477,0,Science,not banned
618,open,4,316,0,4,1,0,Science,not banned
1186,open,4,1579,4,2,407,0,Science,not banned
997,open,7,2542,0,2,0,0,Science,not banned
1979,open,6,846,2,4,0,1,Science,not banned
3607,open,34,1095,6,9,394,3,Discussion,not banned
2542,open,88,9051,94,19,952,0,Science,not banned
905,open,27,2825,6,12,2343,0,Science,not banned
2083,open,44,1848,3,10,1461,0,Discussion,not banned
2188,open,3,574,62,3,1,0,Science,not banned
1579,open,4,552,0,3,3,0,Math,not banned
1935,open,3,14862,5,3,898,1,Homework,not banned
469,open,4,230,1,3,21,0,Homework,not banned
825,open,2,1087,80,2,12,0,Math,not banned
3400,open,7,540,11,7,355,0,Science,not banned
2478,open,2,421,0,2,0,0,Math,not banned
1500,open,2,500,49,2,1870,0,Science,not banned
3294,open,2,376,0,2,14,0,Discussion,not banned
99,open,16,295,1,5,0,0,Science,not banned
792,open,6,825,35,4,0,0,Science,not banned
1933,open,2,677,0,2,31,0,Medicine,not banned
1536,open,8,1769,11,5,191,0,Science,not banned
2446,open,15,52,50,4,1555,0,Misc,not banned
1305,open,4,659,2,3,259,0,Discussion,not banned
509,open,2,445,0,2,2,0,Science,not banned
3004,open,6,576,0,5,437,0,Discussion,not banned
2100,open,10,128,0,6,1,2,Misc,not banned
4320,open,8,4833,301,7,230,0,Science,not banned
3677,open,13,1266,1,9,98,0,Discussion,not banned
640,open,3,563,0,3,0,0,Speculation,not banned
2333,open,6,2059,6,2,0,0,Science,not banned
35,open,7,201,0,3,0,0,Homework,not banned
2545,open,7,746,5,5,62,0,Medicine,not banned
3814,open,3,627,8,3,180,0,Science,not banned
4241,open,14,1199,2,5,3,0,Science,not banned
2072,open,4,2179,1,5,1941,1,Science,not banned
2286,open,13,550,25,8,0,0,Science,not banned
3789,open,26,1130,2,14,15,0,Discussion,not banned
2847,open,2,431,0,2,85,0,Science,not banned
2761,open,3,612,4,2,821,0,Misc,not banned
2032,open,35,1569,14,17,1,0,Discussion,not banned
622,open,2,525,0,2,0,0,Math,not banned
4022,closed,2,1269,117,1,401,0,Math,not banned
344,open,17,570,3,6,661,0,Science,not banned
1841,open,4,514,22,3,0,0,Science,not banned
2918,open,42,3241,67,14,276,0,Science,not banned
2850,open,6,1322,1,5,859,1,Science,not banned
1376,open,6,2495,2,6,389,1,Science,not banned
1071,open,11,565,24,6,91,0,Science,not banned
2462,open,5,407,1,2,1308,0,Science,not banned
964,open,7,9505,8,3,463,0,Homework,not banned
1124,open,5,706,0,3,1648,0,Science,not banned
2317,open,22,1436,10,6,0,0,Science,not banned
1213,open,3,521,1,2,11,0,Science,not banned
3044,open,4,476,0,2,672,0,Science,not banned
2605,open,9,1221,7,6,7,0,Math,not banned
1736,open,6,721,5,6,18,0,Math,not banned
3475,open,15,1526,32,5,6,0,Science,not banned
2050,open,11,729,3,7,1069,0,Discussion,not banned
405,open,20,886,34,16,283,1,Science,not banned
3875,open,34,4268,181,17,7,0,Math,not banned
2695,open,9,538,1,5,156,0,Science,not banned
1137,open,12,515,0,2,106,0,Science,not banned
2079,open,7,1583,17,4,2,0,Science,not banned
593,open,5,316,0,4,104,0,Science,not banned
3376,open,8,614,14,6,347,1,Speculation,banned
3569,open,14,1032,2,3,292,0,Science,not banned
1883,open,6,3370,0,3,14,0,Misc,not banned
2051,open,132,6824,37,20,781,2,Science,not banned
3673,open,14,938,2,9,0,0,Science,not banned
1543,closed,2,2610,1,2,0,0,Science,not banned
990,open,6,522,3,3,628,0,Homework,not banned
1856,open,10,1443,1,4,1362,0,Science,not banned
392,open,3,204,0,2,407,0,Misc,not banned
869,open,17,639,3,9,671,0,Discussion,not banned
439,open,5,519,0,3,133,0,Science,not banned
448,open,8,832,1,4,1831,0,Misc,not banned
2803,open,28,1276,4,8,529,0,Discussion,not banned
3552,open,3,1848,0,2,202,0,Science,not banned
2447,open,3,24,1,3,0,0,Misc,not banned
2397,open,3,731,0,3,0,0,Science,not banned
2268,closed,5,354,0,4,25,0,Discussion,not banned
1162,open,6,701,4,6,0,0,Science,not banned
3475,open,10,791,2,6,616,0,Discussion,not banned
2954,open,2,422,50,2,583,0,Speculation,not banned
33,open,2,141,1,2,0,0,Homework,not banned
3550,open,3,1076,0,3,23,1,Science,not banned
3804,open,18,1126,4,8,197,1,Misc,not banned
3274,open,16,898,10,10,6,0,Discussion,not banned
1920,open,14,1139,25,5,237,0,Science,not banned
807,open,3,347,1,2,0,0,Homework,not banned
882,open,16,3220,11,6,2,0,Misc,not banned
3855,open,8,1206,23,5,0,0,Homework,not banned
3536,open,8,1359,8,5,605,0,Science,not banned
3957,open,13,1104,7,5,32,0,Medicine,not banned
2428,open,13,2136,18,7,93,0,Science,not banned
957,open,22,3417,116,17,770,0,Discussion,not banned
736,open,5,225,2,2,12,0,Homework,not banned
3612,open,23,718,107,13,143,1,Misc,not banned
1357,open,9,1027,4,5,0,0,Misc,not banned
3450,open,17,1342,2,5,0,0,Science,not banned
3408,closed,55,5821,3,17,0,2,Medicine,not banned
629,open,2,375,46,2,0,0,Science,not banned
1364,open,2,542,0,2,0,0,Homework,not banned
886,open,2,500,1,2,0,0,Math,not banned
3381,open,23,527,3,13,219,0,Misc,not banned
426,open,8,522,3,4,0,0,Math,not banned
3157,open,6,1511,27,5,844,0,Misc,not banned
310,open,7,327,0,2,2,0,Discussion,not banned
2437,open,24,704,1,8,1107,0,Discussion,not banned
3583,open,6,458,9,5,142,0,Misc,not banned
4081,open,21,1239,2,11,468,0,Discussion,not banned
961,open,3,322,25,4,282,1,Speculation,not banned
1017,open,7,3491,68,6,916,0,Math,not banned
2158,open,3,623,1,3,1509,1,Medicine,not banned
67,open,11,376,1,8,585,0,Discussion,banned
3139,open,6,327,0,4,611,0,Discussion,not banned
1927,open,10,846,1,8,1617,1,Discussion,not banned
3030,open,68,2547,2,21,1120,0,Misc,not banned
3838,open,11,955,37,7,163,0,Science,not banned
1544,open,21,3736,18,13,72,0,Science,banned
3751,open,7,716,6,4,1,0,Science,not banned
1704,open,2,337,0,2,2,0,Science,not banned
737,open,2,311,6,2,3080,0,Discussion,not banned
3715,open,2,454,0,1,16,0,Science,not banned
1776,open,11,1499,0,2,39,0,Speculation,banned
4148,open,7,460,1,5,50,0,Misc,not banned
1567,open,7,611,1,3,63,0,Speculation,not banned
1322,open,15,2782,221,9,1176,1,Discussion,not banned
29,open,22,366,2,8,313,0,Medicine,not banned
2659,open,2,10580,0,2,1491,0,Misc,not banned
2276,open,8,915,6,7,1,1,Science,not banned
1775,open,3,447,2,2,1595,0,Science,not banned
3237,open,23,1065,2,12,393,0,Discussion,not banned
3106,open,36,7462,601,27,0,7,Science,not banned
973,open,3,336,0,3,1,0,Speculation,not banned
3882,closed,12,4400,5,5,26,0,Science,not banned
3073,open,5,591,1,4,463,0,Science,not banned
3935,open,12,1530,316,5,215,0,Medicine,not banned
935,open,2,418,11,2,0,0,Science,not banned
677,open,4,863,1,4,0,0,Misc,not banned
1868,open,31,2274,7,6,1680,0,Speculation,not banned
515,open,7,1000,2,6,0,0,Discussion,not banned
2078,open,14,810,7,4,1951,0,Homework,not banned
2357,open,2,699,0,2,14,0,Science,not banned
3337,open,4,342,1,3,388,0,Homework,not banned
1518,open,27,1684,7,8,2232,0,Discussion,not banned
3185,open,17,678,7,8,0,0,Science,not banned
3137,open,21,618,6,11,150,0,Misc,not banned
2999,open,6,485,5,4,862,0,Discussion,not banned
1810,open,18,1782,109,8,1309,1,Math,not banned
3341,open,6,752,1,3,107,0,Science,not banned
3255,open,4,763,28,4,17,0,Math,not banned
3243,open,28,2585,372,23,17,0,Homework,not banned
57,open,11,239,3,6,3281,0,Discussion,not banned
3592,open,14,1093,178,7,558,0,Science,not banned
2851,open,20,1157,18,5,0,0,Math,not banned
1589,open,6,1026,15,4,4,0,Science,not banned
2832,open,3,569,0,3,41,0,Science,not banned
533,open,4,745,28,4,0,0,Homework,not banned
2832,closed,4,81,19,2,1169,0,Misc,not banned
1872,open,3,453,1,3,0,0,Science,not banned
2954,open,43,2455,10,14,0,0,Science,not banned
3543,open,10,393,1,6,75,0,Discussion,not banned
786,open,2,512,0,2,9,0,Science,banned
3580,open,4,625,1,3,99,0,Science,not banned
616,open,3,289,0,2,994,0,Math,not banned
3,closed,2,46,1,2,470,0,Medicine,not banned
2845,open,68,4638,27,11,130,1,Speculation,banned
4490,open,9,3630,5,4,0,0,Science,not banned
2035,open,4,4272,8,3,0,0,Science,not banned
687,open,5,349,1,4,0,0,Science,not banned
3570,open,4,565,1,4,60,0,Science,not banned
2765,open,2,365,1,2,870,0,Science,not banned
317,open,7,441,14,6,919,0,Science,not banned
947,open,5,1204,2,3,0,0,Science,not banned
1998,open,2,893,0,3,2015,1,Math,not banned
3768,open,79,2848,26,10,233,2,Science,not banned
4103,open,2,379,0,2,218,0,Discussion,not banned
2576,open,8,691,92,4,85,0,Medicine,not banned
1320,open,19,33175,8,11,33,0,Medicine,not banned
2916,open,4,658,30,4,254,1,Science,not banned
1820,closed,18,1324,4,10,0,0,Science,not banned
2816,open,12,881,1,4,0,0,Medicine,not banned
2454,open,57,1733,99,31,397,0,Discussion,not banned
154,open,33,660,44,13,640,0,Discussion,not banned
258,open,40,765,5,11,3,0,Discussion,not banned
1381,open,2,343,1,2,1,0,Discussion,not banned
2094,open,31,1467,2,10,1087,1,Science,not banned
3563,open,5,935,1,3,182,0,Medicine,not banned
3161,open,31,789,18,12,161,0,Misc,banned
1149,open,6,416,2,3,315,0,Science,not banned
1783,open,5,536,7,2,108,0,Science,not banned
190,open,9,321,2,7,1524,0,Science,not banned
1477,open,14,1737,6,5,1043,0,Science,not banned
3675,open,7,575,4,6,874,0,Discussion,not banned
3776,open,3,24,0,3,41,0,Misc,not banned
403,open,7,433,4,5,36,0,Science,not banned
2486,open,11,1065,0,11,233,1,Homework,not banned
1529,open,19,1228,5,12,2255,0,Discussion,not banned
1402,open,3,937,8,3,5,0,Science,not banned
208,open,10,460,5,5,498,0,Math,not banned
1873,open,8,2971,155,4,0,0,Medicine,not banned
3516,open,51,2585,9,17,17,0,Science,not banned
2569,open,23,760,2,8,1460,0,Discussion,not banned
3851,open,5,3011,46,5,73,0,Math,not banned
1149,open,8,492,2,3,0,0,Medicine,not banned
2384,open,9,1111,228,6,26,0,Science,not banned
3606,open,9,1676,1,5,38,0,Science,not banned
3727,open,2,1047,16,2,236,0,Medicine,not banned
2756,open,10,657,1,7,0,0,Science,not banned
2481,open,14,940,8,8,563,0,Medicine,not banned
4288,open,53,3461,291,16,5,0,Science,not banned
4292,open,20,1521,8,9,2,0,Science,not banned
2447,open,10,1109,4,8,0,0,Homework,not banned
122,open,10,247,23,4,80,0,Science,not banned
1553,open,2,462,1,2,30,0,Math,not banned
2694,open,3,477,0,2,798,0,Science,not banned
411,open,2,591,1,2,316,0,Misc,not banned
3288,open,4,506,0,4,24,0,Science,banned
749,open,4,408,17,3,715,0,Science,not banned
853,open,3,291,0,3,421,0,Homework,not banned
877,open,3,424,1,2,0,0,Science,not banned
2346,open,7,536,1,4,3,0,Science,not banned
2697,open,5,797,61,4,847,0,Science,not banned
592,open,3,743,0,3,46,0,Science,not banned
540,open,6,267,0,3,0,0,Speculation,not banned
3286,open,4,516,3,3,36,0,Science,banned
3576,closed,7,1382,2,6,98,0,Math,not banned
2073,open,6,845,247,5,10,0,Medicine,not banned
3363,open,2,462,0,2,441,0,Science,not banned
791,open,7,10474,7,4,12,0,Homework,not banned
2847,open,4,425,1,3,85,0,Math,not banned
1065,open,6,1680,7,5,0,1,Science,not banned
4522,open,16,1139,524,7,13,0,Speculation,not banned
63,open,18,394,3,8,4,1,Speculation,not banned
981,open,15,4447,10,7,1420,0,Medicine,not banned
2813,open,22,1093,5,7,211,0,Science,not banned
2341,open,15,1062,73,9,310,0,Science,not banned
3529,open,55,3795,17,13,33,0,Science,not banned
1,open,29,295,1,15,4092,0,Misc,not banned
2525,open,4,892,0,2,1,0,Math,not banned
3740,open,10,830,2,6,0,0,Science,not banned
2693,open,6,680,5,5,0,0,Homework,not banned
3390,open,15,594,1,10,3,0,Science,not banned
647,open,6,499,3,3,0,0,Math,not banned
2638,open,20,1057,18,9,0,0,Science,not banned
3781,open,11,1208,4,8,14,0,Science,not banned
1470,open,3,768,1,3,0,0,Science,not banned
3794,open,19,819,1,9,629,0,Discussion,not banned
1931,open,3,371,0,2,0,0,Science,not banned
1154,open,4,589,0,2,0,0,Homework,not banned
114,open,7,118,3,4,1120,0,Math,not banned
3339,open,4,716,1,3,20,0,Math,not banned
1173,open,6,1441,9,4,204,0,Science,not banned
3495,open,10,795,2,6,152,0,Medicine,not banned
1711,open,5,472,1,4,1562,0,Homework,not banned
2945,open,15,895,2,4,272,0,Homework,not banned
3614,open,6,714,0,3,12,0,Science,not banned
1468,open,2,374,5,2,596,0,Discussion,not banned
1912,open,11,517,7,9,1397,0,Discussion,not banned
1707,open,6,319,1,5,1960,0,Discussion,not banned
2997,open,20,1262,12,7,182,0,Science,not banned
3616,open,21,2667,2,8,549,0,Science,not banned
3724,open,5,914,2,3,0,0,Science,not banned
694,open,49,1279,6,10,3123,0,Discussion,not banned
1561,open,3,1158,12,2,5,0,Science,not banned
1305,open,3,374,0,2,1502,0,Speculation,not banned
1936,open,3,467,0,2,0,0,Science,not banned
596,open,2,548,0,2,0,0,Math,not banned
3080,open,5,634,1,3,799,0,Math,not banned
3593,open,45,14802,1655,22,64,4,Medicine,not banned
2004,open,19,557,2,11,1175,0,Discussion,not banned
3262,open,5,483,0,3,0,0,Science,not banned
1936,open,24,1509,3,8,0,0,Speculation,not banned
1011,open,3,2574,62,3,51,0,Math,not banned
3520,open,6,775,5,2,59,0,Math,banned
2227,open,2,860,0,2,0,0,Math,not banned
3250,open,3,2586,0,3,272,0,Science,not banned
1407,open,17,4008,10,8,0,0,Science,not banned
3222,open,10,555,4,5,764,0,Discussion,not banned
684,open,10,665,1,5,3,0,Science,not banned
882,open,3,365,0,2,0,0,Math,not banned
122,open,2,133,0,2,0,0,Science,not banned
2462,open,20,2603,93,9,264,0,Homework,not banned
3467,open,4,732,1,2,86,0,Science,not banned
1028,open,24,2507,17,14,630,0,Math,not banned
3555,closed,3,681,0,3,93,0,Misc,not banned
3249,open,20,922,36,13,1006,0,Science,not banned
801,open,79,2956,8,16,134,0,Science,not banned
4237,open,3,730,1,2,99,0,Discussion,not banned
3267,open,14,2986,22,4,113,0,Science,not banned
1541,open,4,996,0,2,0,0,Homework,not banned
3323,open,8,3088,1,4,383,0,Science,not banned
627,open,2,407,14,1,480,0,Math,banned
