LoanNr_ChkDgt,Name,City,State,Zip,Bank,BankState,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,ChgOffDate,DisbursementDate,DisbursementGross,BalanceGross,MIS_Status,ChgOffPrinGr,GrAppv,SBA_Appv
2860233008,STAFFORD'S 66 SERVICE STATION,DALLAS,TX,75208,LOANS FROM OLD CLOSED LENDERS,DC,NA,1987-02-25,1987,180,3,1,0,0,0,0,N,N,2002-05-16,1987-03-24,100000,0,CHGOFF,103343,100000,82000
2884575002,Son T Nguyen,GARLAND,TX,75044,JPMORGAN CHASE BANK NATL ASSOC,IL,812112,2007-12-28,2008,84,12,1,16,16,0,1,Y,N,NA,2007-12-31,107554,0,P I F,0,25000,12500
1703565007,"HOPPY, INC. DBA DAEDALUS RESTA",CAMBRIDGE,MA,2138,CITIZENS BANK NATL ASSOC,RI,722110,2006-03-10,2006,84,20,1,0,20,0,1,N,N,NA,2006-03-31,250000,0,P I F,0,250000,125000
1223874000,SUBWAY,FORT WORTH,TX,76133,AMER NATL BK OF TEXAS,TX,NA,1997-05-12,1997,120,2,1,0,0,78760,0,0,N,NA,1997-08-31,125000,0,P I F,0,125000,93750
2137344003,TRI,BELLINGHAM,WA,98226,WASHINGTON FEDERAL NATL ASSOC,WA,NA,1998-06-16,1998,60,5,1,0,0,1,0,0,Y,NA,1998-06-30,90000,0,P I F,0,90000,72000
4881274003,HOMETOWN PROPANE INC,CAMPBELL,NY,14821,COMMUNITY BANK NATL ASSOC,NY,454312,2001-09-04,2001,83,3,1,0,3,1,1,N,N,NA,2001-10-31,125686,0,P I F,0,100000,50000
3314783006,VICHY SPRINGS RESORT,UKIAH,CA,95482,GOVERMNET FUNDING CALBIDCO,CA,NA,1988-10-13,1989,195,15,2,0,0,0,0,N,N,NA,1989-01-31,388000,0,P I F,0,388000,329800
3649155010,Jared Reynolds Insurance LLC,Zanesville,OH,43701,THE HUNTINGTON NATIONAL BANK,OH,524210,2009-09-23,2009,84,0,2,3,0,0,1,T,N,NA,2009-10-01,45654,0,P I F,0,25000,12500
1047165006,"Master Metal Services, Inc.",DAVIE,FL,33314,BANK OF AMERICA NATL ASSOC,NC,332999,2004-08-25,2004,84,2,2,0,0,1,1,Y,N,NA,2004-09-30,10000,0,P I F,0,10000,5000
9047143004,AURELIO'S PIZZA,"NAPERVILLE",IL,60540,FIFTH THIRD BANK,IL,NA,1996-02-29,1996,124,9,2,0,0,1,0,N,Y,NA,1996-10-31,100000,0,P I F,0,100000,80000
2561366000,2PI SOLUTIONS INC,WASHINGTON,DC,20015,"PNC BANK, NATIONAL ASSOCIATION",DE,562998,2006-12-04,2007,84,5,1,7,5,1,1,0,N,NA,2006-12-31,169000,0,P I F,0,169000,126750
9263943002,MASTER VAN & TRUCK CONVERSIONS,OCALA,FL,34471,REGIONS BANK,AL,336213,1996-05-09,1996,63,70,1,0,0,1,0,N,N,1998-06-26,1996-07-31,450000,0,CHGOFF,401999,450000,337500
4712744001,"LAKHANI SERVICES, INC",CHICAGO,IL,60613,BANCO POPULAR NORTH AMERICA,NY,812310,2001-07-24,2001,120,2,1,1,3,1,1,0,N,NA,2001-10-31,200000,0,P I F,0,200000,150000
6887053000,D. CUSTER DBA DARRIN'S AUTOMOT,HILTON,NY,14468,HSBC BK USA NATL ASSOC,NY,811111,1994-05-18,1994,60,2,2,0,0,1,0,N,N,NA,1994-10-31,20000,0,P I F,0,20000,18000
7771674008,QUINZO'S SUBS,CORAL SPRINGS,FL,33077,STEARNS BK NATL ASSOC,MN,722211,2004-09-07,2004,102,15,2,0,0,68020,1,0,Y,NA,2004-11-30,131000,0,P I F,0,131000,111350
1443455001,Valverde Energy,TAOS,NM,87571,BANK OF AMERICA NATL ASSOC,NC,238220,2005-09-07,2005,9,9,1,5,9,0,1,N,N,2013-08-05,2005-09-30,100000,0,CHGOFF,47336,100000,50000
1118164008,"WARD ASSOCIATES, P.C.",NEW YORK,NY,11716,"CITIBANK, N.A.",NY,NA,1997-04-10,1997,60,15,1,0,0,1,0,Y,N,NA,1997-07-31,133614,0,P I F,0,100000,50000
2026045000,Anil Bhandary,DALLAS,TX,75240,JPMORGAN CHASE BANK NATL ASSOC,IL,811490,2006-09-19,2006,84,2,1,1,2,0,1,N,N,NA,2006-09-30,15000,0,P I F,0,15000,7500
3385633004,GOLD COAST SEAFOOD INC,PALACIOS,TX,77465,COMMERCIAL STATE BANK,TX,311712,1989-02-15,1989,300,20,1,0,0,0,0,N,N,NA,1989-04-30,771000,0,P I F,0,771000,616800
9070933003,RAIMENT INC,CAPE GIRARDEAU,MO,63701,FIRST STATE COMMUNITY BANK,MO,NA,1996-03-07,1996,180,77,1,0,0,1,0,N,N,NA,1996-07-31,115000,0,P I F,0,115000,86250
5887254003,SEAGLASS WHOLESALE NURSERY,ARROYO GRANDE,CA,93420,"RABOBANK, NATIONAL ASSOCIATION",CA,111421,2002-11-21,2003,60,4,1,0,0,1,2,N,N,NA,2002-12-31,20000,0,P I F,0,20000,17000
6239534000,AUSSIE PET MOBILE SOUTHWEST ME,PRIOR LAKE,MN,55372,WESTERN BANK NATL ASSOC,MN,453910,2003-04-10,2003,35,6,2,0,0,6505,1,0,Y,NA,2003-04-30,150000,0,P I F,0,150000,127500
3046323000,WENGER TEMPERATURE CONTROL INC,COLUMBUS,OH,43207,COMMUNITY CAP. DEVEL CORP,OH,235110,1987-11-17,1988,240,37,1,9,28,0,0,N,N,NA,1988-06-15,91000,0,P I F,0,91000,91000
3203536008,"ADVENTURES AT YANKEE FLEET, CO",GLOUCESTER,MA,1930,FIRST IPSWICH BANK,MA,114111,2008-03-24,2008,60,11,2,5,6,1,1,0,N,NA,2008-06-30,140000,0,P I F,0,140000,119000
4656415008,URBAN SPYN INDOOR CYCLING LLC,LAS VEGAS,NV,89147,"SUPERIOR FINANCIAL GROUP, LLC",CA,611620,2011-04-26,2011,96,2,2,2,2,0,1,N,N,2013-08-26,2011-05-01,15000,0,CHGOFF,13163,15000,12750
6316674001,MERRY MAIDS,NORTH HOLLYWOOD,CA,91601,AMERICANWEST BANK,CA,561720,2003-05-14,2003,120,2,2,0,0,1,1,N,N,NA,2003-06-30,250000,0,P I F,0,250000,187500
3043435006,GABBERT TRUCKING,ROGERS,AR,72758,WELLS FARGO BANK NATL ASSOC,SD,484110,2008-04-10,2008,57,11,1,0,11,0,1,Y,N,2010-10-08,2008-05-31,65643,0,CHGOFF,28378,30000,15000
9637363000,NOL DELIVERY,VAN NUYS,CA,91406,COMMUNITY W. BANK NATL ASSOC,CA,NA,1996-10-10,1997,120,2,1,0,0,1,0,0,N,NA,1996-12-31,75000,0,P I F,0,75000,60000
5764474010,INDUSTRIAL AIR CONSULTING,HOUSTON,TX,77075,BANK OF AMERICA NATL ASSOC,NC,333415,2002-10-08,2003,84,7,1,9,7,1,1,Y,N,NA,2003-03-31,100000,0,P I F,0,100000,50000
6053433000,"SECOND GENERATION COMPUTER, IN",RANCHO SANTA FE,CA,92067,U.S. BANK NATIONAL ASSOCIATION,CA,443120,1993-11-15,1994,300,9,1,0,0,1,0,N,N,NA,1994-01-31,621000,0,P I F,0,621000,434700
3095926009,C & M TRUCKING LLC,WATERFLOW,NM,87421,BANK OF THE SOUTHWEST,NM,484230,2007-12-12,2008,60,1,1,0,1,1,2,0,N,NA,2008-01-31,41300,0,P I F,0,41300,20650
1539655007,Lanko USA Inc.,BROOKLYN,NY,11229,JPMORGAN CHASE BANK NATL ASSOC,IL,561510,2005-11-14,2006,60,2,1,0,2,0,1,N,N,NA,2005-11-30,35000,0,P I F,0,35000,17500
7765664009,OSP ENTERPRISES INC,WARWICK (RR NAME APPONAUG),RI,2886,CITIZENS BANK NATL ASSOC,RI,811111,2004-09-03,2004,35,2,1,0,2,1,1,Y,N,2008-12-08,2004-10-31,157100,0,CHGOFF,90004,91000,45500
2448936003,DAI HIEN VU,MORTON,MS,39117,FIRST FINANCIAL BANK,AR,112320,2006-09-29,2006,180,2,1,0,0,1,2,N,N,2012-05-10,2006-11-30,189751,0,CHGOFF,168647,189751,142313
1712815001,"THE ESTEP GROUP, LLC",TOWNSEND,DE,19734,CITIZENS BANK NATL ASSOC,RI,541219,2006-03-15,2006,37,1,2,0,1,0,2,N,N,2010-06-15,2006-05-31,30000,0,CHGOFF,17847,30000,15000
2897676003,ALLEGIANCE STAFFING,OMAHA,NE,68107,GREAT WESTERN BANK,SD,561310,2007-07-13,2007,60,8,1,0,8,1,1,0,N,NA,2007-07-31,70000,0,P I F,0,70000,59500
1954854009,OAKDALE BREWING CO,OAKDALE,CA,95361,HERITAGE BANK OF COMMERCE,CA,NA,1998-04-02,1998,210,16,2,0,0,1,0,0,N,NA,1998-08-31,676000,0,P I F,0,676000,507000
3453553007,RICHARD H. PINSKY DDS,TUCKER,GA,30084,LOANS FROM OLD CLOSED LENDERS,DC,621210,1989-06-02,1989,84,4,1,0,0,0,0,N,N,NA,1989-07-31,269200,0,P I F,0,269200,223436
8280073009,ROUTH STREET BREWERY AND GRILL,DALLAS,TX,75201,JPMORGAN CHASE BANK NATL ASSOC,IL,NA,1995-04-21,1995,60,125,2,0,0,1,0,N,N,NA,1996-04-30,262619,0,P I F,0,300000,255000
6232883001,"HOHENSHELL ENTERPRISES, INC.",MUSCATINE,IA,52761,COMMUNITY BK & TR CO,IA,NA,1994-02-17,1994,180,21,1,0,0,1,0,N,N,NA,1994-04-30,154105,0,P I F,0,155000,139500
9711883002,HOT SPRINGS VILLAGE VOICE,HOT SPRINGS,AR,71909,CITIZENS BANK & TRUST CO.,AR,511110,1996-10-30,1997,120,5,1,0,0,1,0,N,Y,NA,1996-12-31,90000,0,P I F,0,90000,72000
1767885008,"The Heart of Lake County, Inc.",WICKLIFFE,OH,44092,JPMORGAN CHASE BANK NATL ASSOC,IL,722330,2006-04-14,2006,9,1,1,0,1,0,1,N,N,2010-08-16,2006-04-30,20300,0,CHGOFF,7095,20300,10150
4568675005,"G.M. INVESTMENTS, INC.",DANIEL ISLAND,SC,29492,"TD BANK, NATIONAL ASSOCIATION",DE,722211,2011-03-04,2011,240,147,1,0,147,76282,1,N,N,NA,2011-05-01,4282000,0,P I F,0,4282000,3853800
2001565007,SUSAN H. ROMANOWSKI DBA SEW WR,FLOWER MOUND,TX,75028,CAPITAL ONE NATL ASSOC,VA,424310,2006-09-05,2006,84,5,1,0,5,0,1,N,N,NA,2006-09-30,35000,0,P I F,0,35000,17500
6196284007,"ATLANTIC TRADING GROUP, LLC.",CLEARWATER,FL,33756,FIRST HOME BANK,FL,311999,2003-03-25,2003,109,2,2,0,0,1,2,0,Y,2008-09-09,2003-05-31,150000,0,CHGOFF,123136,150000,127500
7822763005,"NORM & DEE'S LIQUORS, INC.",CHICAGO,IL,60639,GE CAP. SMALL BUS. FINAN CORP,TX,445310,1994-11-21,1995,240,3,1,0,0,1,0,N,N,NA,1995-04-30,125000,0,P I F,0,125000,112500
7979534000,DESIGNS INTERNATIONAL LLC,ALBERTVILLE,MN,55301,LANDMARK COMMUN BANK NATL ASSO,MN,339950,2004-10-22,2005,11,11,1,4,15,1,1,Y,N,2010-12-07,2005-02-28,1051336,0,CHGOFF,212029,250000,125000
6181744000,CHEYENNE MOTEL,CHEYENNE,WY,82001,PREMIER BANK,CO,721110,2003-03-19,2003,300,2,1,0,0,1,1,N,N,NA,2003-04-30,435000,0,P I F,0,435000,326250
6446584007,CREATIVEWARE INC,SCOTTSDALE,AZ,85251,UMPQUA BANK,OR,541519,2003-06-26,2003,300,9,1,1,9,1,1,0,N,NA,2003-07-31,1240000,0,P I F,0,1240000,930000
1686545009,Perfections LLC,GRAFTON,WV,26354,BRANCH BK. & TR CO,NC,453998,2006-03-01,2006,186,1,2,0,1,0,2,N,N,NA,2006-03-31,110000,0,P I F,0,110000,55000
7569944002,TWO HAWK EMPLOYMENT SERV.,LUMBERTON,NC,28360,FIRST-CITIZENS BK & TR CO,NC,561320,2004-06-30,2004,84,1,1,0,0,1,2,N,N,NA,2004-07-31,389000,0,P I F,0,389000,291750
1946864001,ULTIMATE VISION,HUNTINGDON VALLEY,PA,19006,BANK OF AMERICA NATL ASSOC,NC,NA,1998-03-31,1998,66,10,1,0,0,1,0,N,N,NA,1998-07-31,562000,0,P I F,0,562000,421500
1673335006,Clessie Jane's Consignment,FAYETTEVILLE,GA,30214,BANK OF AMERICA NATL ASSOC,NC,448190,2006-02-21,2006,84,1,1,0,1,0,1,Y,N,NA,2006-03-31,16000,0,P I F,0,10000,5000
1393455002,N.Y.C. MILLENNIUM THEATER INC,BROOKLYN,NY,11235,JPMORGAN CHASE BANK NATL ASSOC,IL,512131,2005-07-29,2005,84,2,1,1,2,0,1,Y,N,NA,2005-08-31,64111,0,P I F,0,50000,25000
3305645000,Castle Pines Florist & Greenho,CASTLE ROCK,CO,80104,U.S. BANK NATIONAL ASSOCIATION,OH,453110,2009-01-21,2009,63,2,1,0,2,0,1,Y,N,2011-02-25,2009-04-30,38000,0,CHGOFF,20000,20000,10000
7800083001,LAS VEGAS EMPLOYMENT GUIDE INC,LAS VEGAS,NV,89102,WELLS FARGO BANK NATL ASSOC,NV,511120,1994-11-15,1995,84,15,1,0,0,1,0,N,N,NA,1995-01-31,50000,0,P I F,0,50000,45000
4506015000,United Ventures Group LLC,BELLFLOWER,CA,90706,UMPQUA BANK,OR,541213,2011-01-11,2011,47,1,2,4,1,0,1,N,N,2014-02-25,2011-01-11,25000,0,CHGOFF,17403,25000,21250
5190174003,PAULSON ENTERPRISES LLP,WEST FARGO,ND,58078,DAKOTA CERT. DEVEL CO,ND,441320,2002-02-01,2002,240,6,1,2,4,1,1,N,N,NA,2002-08-14,171000,0,P I F,0,176000,176000
8993024001,MILLTOWN HARDWARE,MILLTOWN,WI,54858,"ANCHORBANK, FSB",WI,444130,2005-07-19,2005,240,4,1,0,0,1,2,0,Y,NA,2005-08-31,150000,0,P I F,0,150000,127500
6189964001,TOTAL EYE CARE,GREENVILLE,TX,75402,JPMORGAN CHASE BANK NATL ASSOC,IL,621320,2003-03-21,2003,84,3,2,3,0,1,1,0,N,NA,2003-06-30,71000,0,P I F,0,71000,60350
8766454001,C & P GROCERY,DALLAS,TX,75217,WILSHIRE BANK,CA,445120,2005-04-05,2005,156,5,1,0,5,1,1,0,N,NA,2005-04-30,710000,0,P I F,0,710000,532500
6008834010,ROSS FOUR INC,"NAPERVILLE",IL,60564,U.S. BANK NATIONAL ASSOCIATION,OH,811420,2003-01-10,2003,1,2,1,0,2,1,1,Y,N,2010-07-13,2003-01-31,52153,0,CHGOFF,18839,20000,10000
4200184006,OCEAN STATE PRINTERS,PAWTUCKET,RI,2860,CITIZENS BANK NATL ASSOC,RI,323111,2001-01-11,2001,60,4,1,1,4,1,1,0,N,NA,2001-02-28,40000,0,P I F,0,40000,20000
5200133000,THE HARBOR LIGHT INC,MARBLEHEAD,MA,1945,EASTERN BANK,MA,NA,1992-10-21,1993,240,13,1,0,0,1,0,N,N,NA,1993-07-31,750000,0,P I F,0,750000,562500
1836734007,COUNTRY AIR CONDITIONING,BAKERSFIELD,CA,93313,CALIFORNIA BANK & TRUST,CA,235110,1998-02-10,1998,300,1,1,0,0,1,0,0,N,NA,1998-03-31,63000,0,P I F,0,63000,50400
4594853001,BLOOMINGTON BARGAIN BARN,BLOOMINGTON,CA,92316,CATHAY BANK,CA,NA,1991-09-27,1991,276,6,1,0,0,1,0,N,N,NA,1991-10-31,1000000,0,P I F,0,1000000,750000
4981443007,ROSEBUD MINI MART,ROSEBUD,SD,57570,WELLS FARGO BANK NATL ASSOC,SD,NA,1992-08-20,1992,120,9,1,0,0,1,0,N,N,NA,1993-01-31,108701,0,P I F,0,149000,134100
8887534008,CASE AUTOMATION CORPORATION A,RIVERSIDE,CA,92507,CDC SMALL BUS. FINAN CORP,CA,333922,2005-05-26,2005,240,10,1,10,0,1,1,0,N,NA,2005-09-14,404000,0,P I F,0,433000,433000
5212753006,T & T GROCERY,HOUSTON,TX,77093,METROBANK NATL ASSOC,TX,NA,1992-10-23,1993,60,4,1,0,0,1,0,N,N,NA,1993-04-30,150000,0,P I F,0,150000,127500
4344833003,"DEXTER INSTRUMENT CO., INC.",SAN ANTONIO,TX,78229,GE CAP. SMALL BUS. FINAN CORP,TX,NA,1991-01-14,1991,84,10,1,0,0,1,0,N,N,NA,1991-01-31,200000,0,P I F,0,200000,170000
1016825000,Martin Cohen Consultants Inc,WESTON,FL,33326,BANK OF AMERICA NATL ASSOC,NC,541611,2004-06-23,2004,84,2,1,0,0,1,1,Y,N,NA,2004-06-30,80000,0,P I F,0,60000,30000
9070623004,CONSTRUCTION PRODUCTS & CONSUL,SIOUX FALLS,SD,57104,FIRST SAVINGS CR. CARD A DIVIS,SD,421810,1996-03-07,1996,84,13,1,0,0,1,0,N,N,NA,1996-04-30,400000,0,P I F,0,400000,272000
6218784006,OCEAN SURF REALTY INC,SURFSIDE BEACH,SC,29575,CAPITAL ONE NATL ASSOC,VA,531210,2003-04-02,2003,25,2,1,0,2,1,1,0,N,2008-07-09,2003-05-31,15000,0,CHGOFF,6747,15000,7500
3174855003,"SCJJ HOLDINGS, INC.",MENASHA,WI,54952,U.S. BANK NATIONAL ASSOCIATION,OH,238320,2008-07-31,2008,84,2,2,70,72,0,1,N,N,NA,2008-08-31,199600,0,P I F,0,199600,149700
9069044006,SQI INC,MUKILTEO,WA,98275,U.S. BANK NATIONAL ASSOCIATION,OH,238160,2005-08-26,2005,300,50,1,0,50,1,1,0,N,NA,2005-12-31,918200,0,P I F,0,1027000,770250
2241545000,BRYANT ALAN RABY DBA BAY SPRIN,LOUIN,MS,39338,CAPITAL ONE NATL ASSOC,VA,339116,2007-01-26,2007,52,4,1,2,4,0,2,N,N,2010-07-23,2007-02-28,50000,0,CHGOFF,38222,50000,25000
3144065001,THANK YOU INC,VENICE,CA,90291,"SUPERIOR FINANCIAL GROUP, LLC",CA,541618,2008-07-01,2008,104,11,1,1,11,0,1,N,N,2011-06-30,2008-07-31,15000,0,CHGOFF,14090,15000,12750
1092115001,"Old World Market Place, L.L.C.",SEATTLE,WA,98134,BANK OF AMERICA NATL ASSOC,NC,453998,2004-10-28,2005,40,2,2,0,0,1,1,Y,N,2008-08-18,2004-11-30,10000,0,CHGOFF,9838,10000,5000
8292524006,TEMPEST MICROSYSTEMS,LA JOLLA,CA,92037,CALIFORNIA BANK & TRUST,CA,541519,2004-12-14,2005,120,8,1,2,10,1,1,0,N,NA,2004-12-31,600000,0,P I F,0,600000,450000
9565653004,OLNEY COMPUTER CENTER,OLNEY,IL,62450,TRUSTBANK,IL,443120,1996-09-23,1996,46,4,1,0,0,1,0,N,Y,2006-05-16,1997-07-31,58940,0,CHGOFF,16420,58940,47152
5760183002,DALLAS STAGE LIGHTING & EQUIPM,DALLAS,TX,75226,AMEGY BK NATL ASSOC,TX,NA,1993-07-08,1993,120,12,1,0,0,1,0,N,N,NA,1993-10-31,275000,0,P I F,0,275000,228250
9121573003,"THE PRINTER OF VENICE, INC.",VENICE,FL,34292,"PNC BANK, NATIONAL ASSOCIATION",OH,NA,1996-03-22,1996,84,7,1,0,0,1,0,N,Y,NA,1996-04-30,50000,0,P I F,0,50000,40000
2398585010,LYNN RABEOR,MILWAUKEE,WI,53207,U.S. BANK NATIONAL ASSOCIATION,OH,524210,2007-04-17,2007,26,4,1,0,4,0,1,Y,N,2012-03-20,2007-04-30,46785,0,CHGOFF,13006,20000,10000
8836864002,HOMETYME VIDEO & PIZZA,ROSELAND,LA,70456,BBCN BANK,CA,532230,2005-05-04,2005,84,1,1,1,1,1,1,0,N,NA,2005-05-31,5000,0,P I F,0,5000,4250
6413764006,"COUSINS II, INC. MARK OLSON",EDEN PRAIRIE,MN,55346,LAKE COMMUNITY BANK,MN,447110,2003-06-17,2003,18,3,2,0,0,1,1,N,Y,NA,2003-09-30,150000,0,P I F,0,150000,127500
6305024010,"SHEZAAR INVESTMENT, INC",LAWRENCEVILLE,GA,30043,OMNI NATIONAL BANK,GA,722211,2003-05-09,2003,120,10,2,0,0,25650,1,N,N,NA,2003-06-30,860000,0,P I F,0,860000,645000
4360115002,JOSEPH R. CONDO PC,LUMBERTON,NJ,8048,CITIZENS BANK NATL ASSOC,RI,541110,2010-11-10,2011,84,1,1,0,1,0,1,Y,N,NA,2011-05-01,50000,0,P I F,0,50000,25000
9308013010,"HAUN'S AUTO RADIATOR, INC.",LINDON,UT,84042,MOUNTAIN W. SMALL BUS. FINAN,UT,NA,1996-05-29,1996,240,5,1,4,5,1,0,N,N,NA,1997-04-16,126000,0,P I F,0,126000,126000
6730304001,PALOMAR TERMITE & PEST CONTROL,ESCONDIDO,CA,92029,CALIFORNIA BANK & TRUST,CA,561710,2003-09-26,2003,84,10,1,0,10,1,1,Y,N,NA,2003-10-31,70000,0,P I F,0,50000,25000
4561473009,SPECTRUM COMMUNICATIONS CORP.,NORRISTOWN,PA,19403,WELLS FARGO BANK NATL ASSOC,SD,334220,1991-08-22,1991,12,18,1,0,0,1,0,N,N,NA,1992-10-31,25000,0,P I F,0,25000,20000
8798364003,VERMILION ACE HARDWARE,VERMILION,OH,44089,"NATL CONSUMER COOPERATIVE BK",DC,444130,2005-04-18,2005,120,17,1,0,0,1,2,N,N,NA,2005-07-31,520000,0,P I F,0,520000,390000
2309264000,"DYNAMIC, INC",KNOXVILLE,TN,37922,BRANCH BK. & TR CO,NC,334512,1998-09-09,1998,36,2,2,0,0,1,0,0,Y,NA,1998-11-30,35000,0,P I F,0,35000,28000
5815493010,BYFORD J KLEIN,BLAIR,NE,68008,WASHINGTON COUNTY BANK,NE,621320,1993-07-30,1993,180,4,1,0,0,1,0,N,N,NA,1994-07-31,150000,0,P I F,0,150000,135000
8757154003,WILD SPICE,JUNEAU,AK,99801,WELLS FARGO BANK NATL ASSOC,SD,445299,2005-04-01,2005,126,5,1,4,1,1,1,0,N,NA,2005-05-31,248000,0,P I F,0,248000,186000
4559273009,DORAL'S AUTO REPAIR,SAN LEANDRO,CA,94577,WELLS FARGO BANK NATL ASSOC,SD,811113,1991-08-20,1991,258,5,1,0,0,1,0,N,N,NA,1991-10-31,50000,0,P I F,0,50000,40000
2457985002,Artisan's Cafe,HOLYOKE,MA,1040,CHICOPEE SAVINGS BANK,MA,722212,2007-05-16,2007,63,4,2,0,4,0,1,Y,N,2009-06-17,2007-07-31,18000,0,CHGOFF,7900,10000,5000
3056765010,"Rnr 1 Investments, Llc",COLUMBUS,OH,43219,BBCN BANK,CA,531210,2008-04-21,2008,64,2,2,2,2,0,1,N,N,2010-01-22,2008-04-30,10000,0,CHGOFF,9015,10000,8500
3035434010,UNIVERSAL ANALYTICAL LABORATOR,BREESE,IL,62230,FIRST NATIONAL BANK IN CARLYLE,IL,NA,1999-06-28,1999,84,3,2,0,0,1,2,0,Y,NA,2000-08-31,70000,0,P I F,0,70000,56000
2904975002,"Telegen Of Louisiana, Inc.",COVINGTON,LA,70433,JPMORGAN CHASE BANK NATL ASSOC,IL,334220,2008-01-14,2008,84,3,2,3,3,0,1,Y,N,NA,2008-01-31,101300,0,P I F,0,101300,50650
2043405003,NRS Wine and Liquor Inc.,NEW YORK,NY,10001,JPMORGAN CHASE BANK NATL ASSOC,IL,445310,2006-09-27,2006,84,2,2,0,2,0,1,Y,N,NA,2006-10-31,39422,0,P I F,0,25000,12500
8673834009,MULLEN REFIGERATION INC,STANSBURY PARK,UT,84074,CHARTWAY FCU,VA,811310,2005-03-04,2005,25,1,2,0,0,1,1,Y,N,2010-07-27,2005-03-31,37420,0,CHGOFF,23307,25000,12500
1792465002,M. Warner Masonry Inc.,ACRA,NY,12405,FIRST NIAGARA BANK NATL ASSOC,NY,238140,2006-04-28,2006,84,5,1,0,5,0,2,N,N,NA,2006-06-30,25000,0,P I F,0,25000,12500
4235435005,"F.U.P MOB PRODUCTIONS, LLC",NORTH MIAMI,FL,33181,"SUPERIOR FINANCIAL GROUP, LLC",CA,512199,2010-09-01,2010,105,6,1,3,6,0,1,N,N,2012-04-03,2010-09-01,10000,0,CHGOFF,9427,10000,8500
3060393006,NOSKA ENTERPRISES INC,FREEPORT,TX,77541,FDIC/FIRST CONSOLIDATED BANK,TX,NA,1987-11-25,1988,156,7,1,0,0,0,0,N,N,1992-06-09,1988-01-15,370000,0,CHGOFF,238953,370000,299700
1867704001,"MICHAEL R. GURK,MS PT PHYSICAL",PALM SPRINGS,CA,92264,MUFG UNION BANK NATL ASSOC,CA,NA,1998-02-25,1998,84,5,2,0,0,1,0,0,Y,NA,1998-04-30,92000,0,P I F,0,92000,73600
1372805001,POOJA ENTERPRISES,SYRACUSE,NY,13219,CITIZENS BANK NATL ASSOC,RI,445110,2005-07-13,2005,84,2,1,2,4,0,1,Y,N,NA,2006-08-31,100000,0,P I F,0,100000,50000
2726246009,"REDMAN CONSTRUCTION, INC.",BROCKPORT,NY,14420,GENESEE REGIONAL BANK,NY,237310,2007-03-22,2007,60,11,1,1,10,1,2,0,N,NA,2007-04-30,150000,0,P I F,0,150000,127500
7337073006,"J. W. MORTON & ASSOCIATES, INC",CEDAR RAPIDS,IA,52402,U.S. BANK NATIONAL ASSOCIATION,OH,541810,1994-07-22,1994,60,12,1,0,0,1,0,N,N,NA,1994-10-31,90000,0,P I F,0,90000,76500
9511233001,"EYE IMAGE, INC.",SILVER SPRINGS,MD,20906,WELLS FARGO BANK NATL ASSOC,SD,621320,1996-09-04,1996,108,1,2,0,0,1,0,0,N,NA,1996-11-30,145000,0,P I F,0,145000,108750
5668193002,BUR & GARRETT PHYSCIAL THERAPY,BALTIMORE,MD,21218,,,NA,1993-04-27,1993,60,2,1,0,0,1,0,N,N,NA,1993-07-31,80000,0,P I F,0,80000,64000
7112554003,KEYSTONE TRAILERS INC,LANCASTER,PA,17601,SUSQUEHANNA BANK,PA,441229,2004-01-21,2004,294,5,1,0,5,1,1,0,N,NA,2005-06-30,420000,0,P I F,0,420000,315000
6613114004,CABELLO STABLE,VALLEY CENTER,CA,92082,WELLS FARGO BANK NATL ASSOC,CA,711212,2003-08-21,2003,126,6,2,0,6,1,0,0,N,NA,2003-09-30,40000,0,P I F,0,40000,34000
2357355004,E-Z Legal Funding Incorporated,BROOKLYN,NY,11214,JPMORGAN CHASE BANK NATL ASSOC,IL,541110,2007-03-27,2007,84,2,2,2,2,0,1,Y,N,NA,2008-04-30,25000,0,P I F,0,25000,12500
2213774006,DAVID N SHIREY CPA,HOUSTON,TX,77036,JPMORGAN CHASE BANK NATL ASSOC,IL,NA,1998-07-24,1998,84,4,1,0,0,1,0,0,N,NA,1998-08-31,80000,0,P I F,0,80000,40000
7672763009,"CHEM MARK SYSTEMS, INC.",LONGVIEW,TX,75606,"READYCAP LENDING, LLC",CA,421440,1994-10-13,1995,276,4,1,0,0,1,0,N,Y,NA,1995-04-30,70000,0,P I F,0,70000,63000
3590143009,KEMPER OIL COMPANY INC,CAMERON,MO,64429,1ST CAMERON STATE BANK,MO,NA,1989-11-14,1990,84,7,1,0,0,1,0,N,N,NA,1990-01-31,65000,0,P I F,0,65000,58500
1422916005,A ADA CONSTRUCTION & WINDOW CO,DUBLIN,CA,94568,WELLS FARGO BANK NATL ASSOC,SD,236115,2006-03-21,2006,12,7,1,0,7,1,1,Y,N,2012-04-26,2006-04-30,120040,0,CHGOFF,68410,70000,35000
2551004001,"IDEAL SNACKS, INC.",LIBERTY,NY,12754,EMPIRE ST. CERT. DEVEL CORP,NY,NA,1998-12-02,1999,240,15,1,15,0,1,0,N,N,NA,1999-07-14,247000,0,P I F,0,247000,247000
